DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC31,2012,7908.67,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC31,2013,9400.27,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC31,2014,10635.18,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC31,2015,12116.65,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC31,2016,13216.26,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC31,2017,16794.79,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC31,2018,20581.13,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC31,2019,24025.18,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2004,1737.38,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2005,2075.03,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2006,2454.22,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2007,2682.69,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2008,3133.43,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2009,3151.96,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2010,3960.59,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2011,4777.84,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2012,5394.54,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2013,5939.04,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2014,6556.54,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2015,7099.09,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2016,8266.39,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2017,10061.23,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2018,12203.55,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC32,2019,14306.37,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2004,1511.18,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2005,1720.08,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2006,2035.45,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2007,2308.58,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2008,2590.47,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2009,2734.92,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2010,3074.41,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2011,3690.25,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2012,4455.66,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2013,5474.15,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2014,6335.99,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2015,6991.71,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2016,7333.26,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2017,9861.98,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2018,11966.09,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC33,2019,14323.84,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2004,1004.72,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2005,1206.64,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2006,1440.65,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2007,1574.7,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2008,1800.82,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2009,2083.68,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2010,2655.97,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2011,2953.24,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2012,3241.76,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2013,3725.3,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2014,4168.45,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2015,4367.9,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2016,4927.23,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2017,5757.73,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2018,6805.95,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_NAC,TRC34,2019,8812.61,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2000,31408.52,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2001,34405.68,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2002,36713.16,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2003,40233.85,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2004,43246.46,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2005,46835.88,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2006,49469.81,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2007,55445.67,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2008,59451.46,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2009,57668.26,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2010,59752.79,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2011,59173.3,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2012,59289.81,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2013,61570.51,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2014,64348.61,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2015,68413.66,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2016,70982.73,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2017,75509.22,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2018,81083.87,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ010,2019,84999.63,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2000,14960.33,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2001,16135.61,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2002,16808.78,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2003,17596.24,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2004,18789.79,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2005,19267.34,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2006,21038.89,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2007,23253.85,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2008,24759.54,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2009,23571.51,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2010,23309.14,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2011,24854.28,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2012,25158.25,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2013,25497.37,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2014,27382.15,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2015,28738.49,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2016,30419.85,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2017,32677.96,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2018,33622.54,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ020,2019,36913.69,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2000,7932.74,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2001,8405.89,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2002,8464.74,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2003,8901.25,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2004,9424.07,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2005,10084.27,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2006,10493.91,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2007,11066.24,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2008,11283.19,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2009,11121.08,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2010,11043.91,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2011,11187.66,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2012,11422.19,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2013,11680.93,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2014,12025.48,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2015,12460.9,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2016,12715.35,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2017,13734.22,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2018,14321.44,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ031,2019,15081.38,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2000,6948.64,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2001,7525.66,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2002,7605.83,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2003,8248.33,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2004,9081.38,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2005,9249.97,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2006,9977.75,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2007,10596.87,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2008,10570.97,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2009,10753.2,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2010,10940.49,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2011,11292.38,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2012,10977.19,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2013,11712.54,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2014,12351.11,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2015,12828.71,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2016,13223.93,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2017,14073.77,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2018,14660.63,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ032,2019,15053.36,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2000,3511.7,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2001,3638.33,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2002,3708.84,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2003,3956.23,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2004,4034.72,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2005,4158.09,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2006,4196.6,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2007,4587.26,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2008,4667.66,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2009,4657.2,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2010,4531.95,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2011,4585.21,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2012,4501.6,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2013,4612.28,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2014,4718.56,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2015,4768.55,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2016,4858.18,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2017,5157.3,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2018,5251.65,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ041,2019,5378.36,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2000,9224.57,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2001,9694.5,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2002,9772.16,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2003,10693.79,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2004,11234.12,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2005,11871.82,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2006,12414.67,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2007,13289.22,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2008,13899.87,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2009,14007.19,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2010,13516.09,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2011,13574.26,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2012,13607.46,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2013,13718.26,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2014,14095.92,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2015,15022.63,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2016,14817.45,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2017,15605.81,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2018,15996.75,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ042,2019,17088.47,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2000,5280.24,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2001,5643.44,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2002,5636.69,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2003,5579.82,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2004,5838.88,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2005,6417.41,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2006,6651.9,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2007,6921.58,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2008,7099.94,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2009,6810.11,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2010,6955.62,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2011,7166.54,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2012,7212.43,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2013,7471.69,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2014,7893.01,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2015,8207.31,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2016,8429.05,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2017,9004.43,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2018,9371.82,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ051,2019,9818.61,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2000,6902.52,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2001,7323.5,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2002,7263.63,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2003,7664.65,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2004,8152.24,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2005,8457.69,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2006,8677.43,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2007,9533.28,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2008,9883.1,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2009,9798.34,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2010,9771.03,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2011,10008.73,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2012,9982.78,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2013,10373.3,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2014,10840.51,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2015,11421.04,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2016,11947.47,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2017,13018.08,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2018,13517.35,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ052,2019,14239.05,
ESTAT:NAMA_10R_3GDP(1.0),21/02/23 23:00:00,A,MIO_PPS_EU27_2020,CZ053,2000,5836.67,
